"REF_DATE","GEO","DGUID","Principal statistics","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Apparel manufacturing","Dollars","81","millions","6","v123263914","1.1.8","197","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Leather and allied product manufacturing","Dollars","81","millions","6","v123263915","1.1.9","36","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Paper manufacturing","Dollars","81","millions","6","v123263916","1.1.10","2112","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Printing and related support activities","Dollars","81","millions","6","v123263917","1.1.11","758","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Petroleum and coal products manufacturing","Dollars","81","millions","6","v123263918","1.1.12","5624","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Chemical manufacturing","Dollars","81","millions","6","v123263919","1.1.13","3875","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Plastics and rubber products manufacturing","Dollars","81","millions","6","v123263920","1.1.14","2324","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Durable goods","Dollars","81","millions","6","v123263921","1.1.2","27272","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Wood product manufacturing","Dollars","81","millions","6","v123263922","1.1.15","2315","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-metallic mineral product manufacturing","Dollars","81","millions","6","v123263923","1.1.16","1111","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Primary metal manufacturing","Dollars","81","millions","6","v123263924","1.1.17","3736","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Fabricated metal product manufacturing","Dollars","81","millions","6","v123263925","1.1.18","3008","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Machinery manufacturing","Dollars","81","millions","6","v123263926","1.1.19","3074","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Computer and electronic product manufacturing","Dollars","81","millions","6","v123263927","1.1.20","1171","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Electrical equipment, appliance and component manufacturing","Dollars","81","millions","6","v123263928","1.1.21","908","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Transportation equipment manufacturing","Dollars","81","millions","6","v123263929","1.1.22","10123","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle manufacturing","Dollars","81","millions","6","v123263930","1.1.23","5575","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle body and trailer manufacturing","Dollars","81","millions","6","v123263931","1.1.24","261","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle parts manufacturing","Dollars","81","millions","6","v123263932","1.1.25","2241","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Aerospace product and parts manufacturing","Dollars","81","millions","6","v123263933","1.1.26","1540","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Railroad rolling stock manufacturing","Dollars","81","millions","6","v123263934","1.1.27","83","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Ship and boat building","Dollars","81","millions","6","v123263935","1.1.28","124","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Other transportation equipment manufacturing","Dollars","81","millions","6","v123263936","1.1.29","300","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Furniture and related product manufacturing","Dollars","81","millions","6","v123263937","1.1.30","893","","","","0"
"2013-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Miscellaneous manufacturing","Dollars","81","millions","6","v123263938","1.1.31","933","","","","0"
"2013-09","Canada","2016A000011124","New orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263939","1.2.1","49366","","","","0"
"2013-09","Canada","2016A000011124","New orders","Non-durable goods","Dollars","81","millions","6","v123263940","1.2.3","23555","","","","0"
"2013-09","Canada","2016A000011124","New orders","Durable goods","Dollars","81","millions","6","v123263941","1.2.2","25811","","","","0"
"2013-09","Canada","2016A000011124","Unfilled orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263942","1.3.1","80325","","","","0"
"2013-09","Canada","2016A000011124","Unfilled orders","Non-durable goods","Dollars","81","millions","6","v123263943","1.3.3","2855","","","","0"
"2013-09","Canada","2016A000011124","Unfilled orders","Durable goods","Dollars","81","millions","6","v123263944","1.3.2","77470","","","","0"
"2013-09","Canada","2016A000011124","Inventories","Total, durable and non-durable goods","Dollars","81","millions","6","v123263945","1.4.1","70537","","","","0"
"2013-09","Canada","2016A000011124","Inventories","Non-durable goods","Dollars","81","millions","6","v123263946","1.4.3","25809","","","","0"
"2013-09","Canada","2016A000011124","Inventories","Durable goods","Dollars","81","millions","6","v123263947","1.4.2","44728","","","","0"
"2013-09","Canada","2016A000011124","Inventory of raw materials","Total, durable and non-durable goods","Dollars","81","millions","6","v123263948","1.6.1","27653","","","","0"
"2013-09","Canada","2016A000011124","Inventory of raw materials","Non-durable goods","Dollars","81","millions","6","v123263949","1.6.3","9872","","","","0"
"2013-09","Canada","2016A000011124","Inventory of raw materials","Durable goods","Dollars","81","millions","6","v123263950","1.6.2","17781","","","","0"
"2013-09","Canada","2016A000011124","Inventory of goods or work in process","Total, durable and non-durable goods","Dollars","81","millions","6","v123263951","1.7.1","20235","","","","0"
"2013-09","Canada","2016A000011124","Inventory of goods or work in process","Non-durable goods","Dollars","81","millions","6","v123263952","1.7.3","3511","","","","0"
"2013-09","Canada","2016A000011124","Inventory of goods or work in process","Durable goods","Dollars","81","millions","6","v123263953","1.7.2","16724","","","","0"
"2013-09","Canada","2016A000011124","Inventory of finished goods","Total, durable and non-durable goods","Dollars","81","millions","6","v123263954","1.8.1","22648","","","","0"
"2013-09","Canada","2016A000011124","Inventory of finished goods","Non-durable goods","Dollars","81","millions","6","v123263955","1.8.3","12426","","","","0"
"2013-09","Canada","2016A000011124","Inventory of finished goods","Durable goods","Dollars","81","millions","6","v123263956","1.8.2","10223","","","","0"
"2013-09","Canada","2016A000011124","Inventory to sales ratio","Total, durable and non-durable goods","Dollars","81","units","0","v123263957","1.9.1","1.39","","","","2"
"2013-09","Canada","2016A000011124","Inventory to sales ratio","Non-durable goods","Dollars","81","units","0","v123263958","1.9.3","1.09","","","","2"
"2013-09","Canada","2016A000011124","Inventory to sales ratio","Durable goods","Dollars","81","units","0","v123263959","1.9.2","1.64","","","","2"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Total, durable and non-durable goods","Dollars","81","millions","6","v123263908","1.1.1","51673","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-durable goods","Dollars","81","millions","6","v123263909","1.1.3","24141","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Food manufacturing","Dollars","81","millions","6","v123263910","1.1.4","7755","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Beverage and tobacco product manufacturing","Dollars","81","millions","6","v123263911","1.1.5","1075","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile mills","Dollars","81","millions","6","v123263912","1.1.6","117","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile product mills","Dollars","81","millions","6","v123263913","1.1.7","135","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Apparel manufacturing","Dollars","81","millions","6","v123263914","1.1.8","203","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Leather and allied product manufacturing","Dollars","81","millions","6","v123263915","1.1.9","39","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Paper manufacturing","Dollars","81","millions","6","v123263916","1.1.10","2115","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Printing and related support activities","Dollars","81","millions","6","v123263917","1.1.11","753","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Petroleum and coal products manufacturing","Dollars","81","millions","6","v123263918","1.1.12","5539","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Chemical manufacturing","Dollars","81","millions","6","v123263919","1.1.13","4090","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Plastics and rubber products manufacturing","Dollars","81","millions","6","v123263920","1.1.14","2319","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Durable goods","Dollars","81","millions","6","v123263921","1.1.2","27532","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Wood product manufacturing","Dollars","81","millions","6","v123263922","1.1.15","2284","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-metallic mineral product manufacturing","Dollars","81","millions","6","v123263923","1.1.16","1124","","","","0"
"2013-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Primary metal manufacturing","Dollars","81","millions","6","v123263924","1.1.17","3855","","","","0"
